UE1_throughput_lag1,UE1_throughput_lag2,UE1_throughput_lag3,UE1-Jitter,UE1-CQI
0.2463644487773174,0.12511170688114387,0.0,0.15600855088456217,0.0
0.26289706718661143,0.2463644487773174,0.12511170688114387,0.2356815137847908,0.4666666666666667
0.24518644893980013,0.26289706718661143,0.2463644487773174,0.2668778800785217,0.6666666666666666
0.170864137352073,0.24518644893980013,0.26289706718661143,0.299972409583786,0.6
0.26869228477807566,0.170864137352073,0.24518644893980013,0.08396506542430879,0.3333333333333333
0.12945812007474206,0.26869228477807566,0.170864137352073,0.409571485488136,0.6
0.21496466000487446,0.12945812007474206,0.26869228477807566,0.0,0.8
0.21038806293497983,0.21496466000487446,0.12945812007474206,0.06621516340621265,0.8666666666666667
0.21484279795271752,0.21038806293497983,0.21496466000487446,0.4409559195327938,0.8
0.01237576840793999,0.21484279795271752,0.21038806293497983,0.6256880240586723,0.8666666666666667
0.04582013161101633,0.01237576840793999,0.21484279795271752,0.4843713724575898,0.8666666666666667
0.25092750561919464,0.04582013161101633,0.01237576840793999,0.2644361442959484,1.0
0.21335337287079914,0.25092750561919464,0.04582013161101633,0.17872942481820042,0.8666666666666667
0.27651853657215586,0.21335337287079914,0.25092750561919464,0.41374654956885937,0.8
0.1880466867062041,0.27651853657215586,0.21335337287079914,0.3831828852802929,0.8
0.17215045901372977,0.1880466867062041,0.27651853657215586,0.2970794297408952,0.8
0.16658542529856202,0.17215045901372977,0.1880466867062041,0.24448683484467085,0.8
0.17530533214179325,0.16658542529856202,0.17215045901372977,0.131609815554355,0.9333333333333333
0.17855498686597882,0.17530533214179325,0.16658542529856202,0.21450946930680664,0.8
0.14138706095810652,0.17855498686597882,0.17530533214179325,0.020728855078449352,0.7333333333333333
0.0,0.14138706095810652,0.17855498686597882,0.2621203899966794,0.8666666666666667
0.0361524088065643,0.0,0.14138706095810652,0.04268323647528431,0.6666666666666666
0.10742816909036748,0.0361524088065643,0.0,0.04872462800056167,1.0
0.12090069596772009,0.10742816909036748,0.0361524088065643,0.0,0.8666666666666667
